simcell_433	ivory
simcell_525,simcell_526	gainsboro
simcell_314	darkgreen
simcell_313	whitesmoke
simcell_315	darkviolet
simcell_205	lightyellow
simcell_321	dodgerblue
simcell_319	lime
simcell_422	crimson
simcell_518,simcell_515,simcell_516,simcell_522,simcell_519,simcell_521	darkblue
simcell_413	lightslategray
simcell_415	mediumturquoise
simcell_598,simcell_599	olive
simcell_591,simcell_592,simcell_505	blueviolet
simcell_294	darkgoldenrod
simcell_293	midnightblue
simcell_397	darkcyan
simcell_282	tomato
simcell_281	burlywood
simcell_492,simcell_494	navy
simcell_390	springgreen
simcell_388	lightskyblue
simcell_496	cornsilk
simcell_392,simcell_501,simcell_500	darkred
simcell_578	floralwhite
simcell_479	lightsalmon
simcell_663	lightcoral
simcell_481	azure
simcell_482	darkslategray
simcell_585	blue
simcell_379	mediumorchid
simcell_380	mediumaquamarine
simcell_684	bisque
simcell_444	orangered
simcell_365	greenyellow
simcell_674	ghostwhite
simcell_680	mediumspringgreen
simcell_274	forestgreen
simcell_268	dimgray
simcell_670	magenta
simcell_676	lightgrey
simcell_368	mediumvioletred
simcell_679	papayawhip
simcell_445	aquamarine
simcell_370	navajowhite
simcell_628,simcell_629	peru
simcell_601	green
simcell_608,simcell_609	gold
simcell_372,simcell_371	antiquewhite
simcell_604,simcell_605	amethyst
simcell_611,simcell_610,simcell_612	skyblue
simcell_472,simcell_577,simcell_363,simcell_475,simcell_364	sienna
simcell_624,simcell_622,simcell_625,simcell_620,simcell_623	purple
simcell_555,simcell_661,simcell_467,simcell_637,simcell_468,simcell_575,simcell_641,simcell_554,simcell_573,simcell_643,simcell_553,simcell_640,simcell_634,simcell_632,simcell_457,simcell_548,simcell_633,simcell_470,simcell_639,simcell_642,simcell_635,simcell_638,simcell_556	chartreuse
simcell_318	darkseagreen
simcell_520	palegoldenrod
simcell_517	darkolivegreen
simcell_507,simcell_506,simcell_508	darkslateblue
simcell_491	lightgreen
simcell_493	indigo
simcell_495	red
simcell_497	lawngreen
simcell_394,simcell_502,simcell_503	darkmagenta
simcell_381	turquoise
simcell_369	aliceblue
simcell_600	brown
simcell_474	sandybrown
simcell_576	rosybrown
simcell_473	violet
simcell_542	saddlebrown
simcell_621	lemonchiffon
simcell_544,simcell_543	hotpink
simcell_574	mediumblue
simcell_662	lightseagreen
simcell_636	darkkhaki
simcell_360	thistle
simcell_550	lavenderblush
simcell_630	peachpuff
simcell_561,simcell_560	limegreen
simcell_660,simcell_659,simcell_658	darkorchid
simcell_646,simcell_644,simcell_645	lightcyan
simcell_657,simcell_570	darkorange
simcell_650,simcell_654,simcell_653,simcell_652,simcell_566,simcell_651,simcell_649	linen
simcell_549	slateblue
simcell_631	darkturquoise
simcell_656	teal
simcell_655	slategray
simcell_568	powderblue
simcell_648,simcell_563,simcell_647	lavender
